activity_date,user_id,inc_amt
2019-11-20,UU00021189,18.14
2019-11-20,UU09904736,159.33
2019-11-20,UU04852439,12.21
2019-11-20,UU10108394,10.61
2019-11-20,UU09888897,5.14
2019-11-20,UU00444936,130.37
2019-11-20,UU11350966,124.5
2019-11-20,UU09985397,9.79
2020-08-02,UU01027231,223.26
2020-08-02,UU16743630,67.86
2020-08-02,UU03978364,11.55
2020-08-02,UU12826935,11.04
2020-08-02,UU03599369,38.96
2020-08-02,UU16540840,14.88
2021-04-15,UU03266233,89.44
2021-04-15,UU03630307,322.29
2021-04-15,UU08274944,11.65
2021-04-15,UU11385841,191.04
2021-04-15,UU03812619,34.74
2021-04-15,UU05184650,32.8
2021-04-15,UU08300455,16.1
2021-04-15,UU12223623,7.57
2021-04-15,UU10889432,125.44
2021-04-15,UU12763894,33.07
2021-04-15,UU00197304,99.6
2021-04-15,UU10615874,171.28
2021-04-15,UU10784089,174.27
2021-04-15,UU15797380,21.52
2021-12-27,UU05405267,26.61
2021-12-27,UU15079491,143.73
2021-12-27,UU10922831,70.21
2021-12-27,UU03087093,22.78
2021-12-27,UU09856025,141.36
2021-12-27,UU16490348,95.39
2021-12-27,UU01876905,14.38
2022-09-09,UU03457132,158.43
2022-09-09,UU07698100,6.69
2022-09-09,UU13937563,22.94
2022-09-09,UU08216179,25.3
2022-09-09,UU05768958,354.05
2022-09-09,UU08684119,203.44
2022-09-09,UU12437585,133.54
2022-09-09,UU14174682,16.7
2022-09-09,UU00549624,51.68
2022-09-09,UU07417521,45.04
2022-09-09,UU14278127,45.04
2022-09-09,UU05224086,12.51
2022-09-09,UU16431894,103.06
2022-09-09,UU14122920,30.98
2022-09-09,UU00147259,174.51
2022-09-09,UU00878966,161.25
2022-09-09,UU14533011,46.53
2022-09-09,UU15662016,24.43
2022-09-09,UU15966302,110.08
2022-09-09,UU15298063,45.04
2022-09-09,UU02109221,59.26
2022-09-09,UU06488378,15.25
2022-09-09,UU02174715,8.19
2022-09-09,UU07898240,16.85
2022-09-09,UU08523805,22.27
2023-05-23,UU07061980,37.76
2023-05-23,UU03745667,134.16
2023-05-23,UU14252098,108.1
2023-05-23,UU13216783,9.78
2023-05-23,UU10333683,26.24
2023-05-23,UU14215044,36.64
2023-05-23,UU11451481,368.32
2024-02-03,UU13860383,146.42
2024-02-03,UU13194759,35.33
2024-02-03,UU10965237,12.8
2024-02-03,UU11805005,56.91
2024-02-03,UU08216179,32.51
2019-11-21,UU09130888,43.9
2019-11-21,UU14530937,5.36
2019-11-21,UU11388728,17.58
2019-11-21,UU07244435,18.46
2019-11-21,UU01602436,38.56
2019-11-21,UU01081733,21.6
2019-11-21,UU07165537,13.41
2019-11-21,UU02226858,6
2019-11-21,UU09872586,83.23
2019-11-21,UU09785830,5.79
2019-11-21,UU12588942,16.18
2019-11-21,UU14117413,44.29
2019-11-21,UU04194206,163.98
2019-11-21,UU06628567,20.53
2019-11-21,UU05144595,30.38
2020-08-03,UU15580334,214.4
2020-08-03,UU16296556,33.2
2020-08-03,UU14003164,10.37
2020-08-03,UU04858564,15.07
2020-08-03,UU05477506,14.14
2020-08-03,UU15229408,34.08
2020-08-03,UU16743630,37.71
2020-08-03,UU10430967,18.88
2020-08-03,UU01578882,81.84
2020-08-03,UU16287092,272.78
2021-04-16,UU11436393,10.11
2021-04-16,UU09419026,165.52
2021-04-16,UU08857300,35.06
2021-04-16,UU02001067,199.17
2021-04-16,UU13458913,9.49
2021-04-16,UU11184597,121.87
2021-04-16,UU09130888,98.4
2021-04-16,UU08998960,89.95
2021-04-16,UU10459390,9.23
2021-04-16,UU05395501,14.02
2021-04-16,UU03467114,25.58
2021-04-16,UU14252098,20.11
2021-04-16,UU16110512,543.5
2021-04-16,UU08468516,98.4
2021-04-16,UU10073351,10.53
2021-04-16,UU16046658,39.63
2021-12-28,UU07768214,185.44
2021-12-28,UU12476425,198.86
2021-12-28,UU15413619,16.45
2021-12-28,UU15137384,113.23
2021-12-28,UU08446311,20.88
2021-12-28,UU11542219,103.06
2021-12-28,UU03227075,17.62
2021-12-28,UU13909719,26.14
2021-12-28,UU11098997,322.7
2021-12-28,UU11011247,37.33
2021-12-28,UU03273687,132
2022-09-10,UU13128360,42.64
2022-09-10,UU04458558,16.72
2022-09-10,UU08006982,335.2
2022-09-10,UU10075587,142.24
2022-09-10,UU01019418,6.48
2022-09-10,UU06411923,126.96
2022-09-10,UU02873966,31.87
2022-09-10,UU01313950,157.2
2022-09-10,UU08027299,157.63
2022-09-10,UU05609676,220.64
2022-09-10,UU08523805,15.82
2023-05-24,UU13767453,39.04
2023-05-24,UU08216179,57.2
2023-05-24,UU03878883,187.5
2023-05-24,UU03378467,39.04
2023-05-24,UU08958210,197.92
2023-05-24,UU07310214,55.38
2023-05-24,UU09263025,16.51
2024-02-04,UU06685666,56.91
2024-02-04,UU07995215,56.64
2024-02-04,UU16333839,86.61
2024-02-04,UU14622682,15.55
2024-02-04,UU09653969,66.4
2024-02-04,UU09987645,207.66
2019-11-22,UU16129814,27.41
2019-11-22,UU13357188,8.91
2019-11-22,UU07887157,12.64
2019-11-22,UU02526435,11.18
2019-11-22,UU12500448,12.35
2019-11-22,UU08345778,9.09
2019-11-22,UU04008551,196.29
2019-11-22,UU01113814,7.98
2019-11-22,UU14578441,90.13
2019-11-22,UU15797380,340.85
2019-11-22,UU00938901,7.22
2019-11-22,UU05915401,29.09
2019-11-22,UU16682079,251.82
2020-08-04,UU09153468,8.82
2020-08-04,UU14417699,13.95
2020-08-04,UU15237492,45.6
2020-08-04,UU11590394,150.27
2020-08-04,UU16540840,14.88
2020-08-04,UU12472792,71.52
2020-08-04,UU10153096,57.12
2020-08-04,UU09952858,11.04
2020-08-04,UU08632024,7.79
2020-08-04,UU05477506,30.02
2020-08-04,UU12400158,121.82
2020-08-04,UU03945438,12.45
2021-04-17,UU03989828,4.99
2021-04-17,UU13752953,4.22
2021-04-17,UU02152455,30.21
2021-04-17,UU12536219,468.8
2021-04-17,UU08403969,12.83
2021-04-17,UU00196034,6.61
2021-12-29,UU01307831,66.03
2021-12-29,UU02663998,256.53
2021-12-29,UU13647323,79.28
2021-12-29,UU02136507,157.49
2021-12-29,UU04824286,21.68
2021-12-29,UU04900741,108.26
2021-12-29,UU16041110,36.64
2021-12-29,UU06362007,4.98
2021-12-29,UU01313254,23.31
2021-12-29,UU11540299,24.22
2021-12-29,UU14583632,15.58
2021-12-29,UU11106569,17.7
2021-12-29,UU11258945,18.78
2021-12-29,UU01349477,287.01
2022-09-11,UU03943270,25.98
2022-09-11,UU15979352,48.29
2022-09-11,UU11212696,7.54
2022-09-11,UU06935068,42.4
2022-09-11,UU00904422,75.84
2022-09-11,UU08983699,63.42
2022-09-11,UU06048666,142.46
2022-09-11,UU07260983,31.41
2022-09-11,UU10094968,182.34
2022-09-11,UU01441928,220.64
2022-09-11,UU00878966,10.96
2022-09-11,UU12132588,53.6
2023-05-25,UU12526035,38.13
2023-05-25,UU09263025,31.41
2023-05-25,UU04643153,36.46
2023-05-25,UU08216179,46.03
2023-05-25,UU05693009,18.51
2024-02-05,UU05195585,16
2024-02-05,UU07284787,51.68
2024-02-05,UU03973053,39.73
2024-02-05,UU10459390,12.5
2019-11-23,UU02556411,31.78
2019-11-23,UU13508299,27.01
2019-11-23,UU00013257,103.14
2019-11-23,UU08239865,45.36
2019-11-23,UU00675277,14.91
2019-11-23,UU11449893,125.92
2019-11-23,UU09875685,4.9
2019-11-23,UU01113814,49.39
2019-11-23,UU13938367,8.06
2019-11-23,UU10860870,18.53
2019-11-23,UU04415249,20.02
2020-08-05,UU02294534,45.6
2020-08-05,UU05589844,116.8
2020-08-05,UU14373194,13.52
2020-08-05,UU08501870,14.88
2020-08-05,UU13897819,16.78
2020-08-05,UU02035720,148.58
2020-08-05,UU02579935,4.54
2020-08-05,UU14218990,142.35
2020-08-05,UU08301796,13.26
2020-08-05,UU09783984,4.34
2020-08-05,UU16620706,49.47
2020-08-05,UU02476424,41.76
2020-08-05,UU08671242,119.65
2020-08-05,UU03614937,14.88
2020-08-05,UU04506648,221.36
2021-04-18,UU06296294,16.03
2021-04-18,UU10497275,103.89
2021-04-18,UU12641955,7.54
2021-04-18,UU14591079,143.2
2021-04-18,UU09976899,82.53
2021-12-30,UU03242103,41.52
2021-12-30,UU06694185,428.13
2021-12-30,UU10330803,52.29
2021-12-30,UU12437585,172.91
2021-12-30,UU12672695,4.98
2021-12-30,UU00081152,34.82
2021-12-30,UU01056413,133.78
2021-12-30,UU13850153,13.7
2022-09-12,UU00093234,146.24
2022-09-12,UU10069438,153.18
2022-09-12,UU14192493,22.94
2022-09-12,UU14117413,42.64
2022-09-12,UU13767453,12.67
2022-09-12,UU03718343,186.16
2022-09-12,UU09817234,133.34
2022-09-12,UU07725890,51.33
2022-09-12,UU08609962,14.22
2022-09-12,UU03029031,146.24
2022-09-12,UU05445058,21.47
2022-09-12,UU00887398,6.1
2022-09-12,UU05720842,45.2
2022-09-12,UU09936926,15.3
2022-09-12,UU03026256,9.17
2023-05-26,UU16706199,134.8
2023-05-26,UU07647737,49.26
2023-05-26,UU14531489,10.53
2023-05-26,UU16490348,51.3
2023-05-26,UU10532225,45.54
2023-05-26,UU14918292,8.16
2023-05-26,UU01478477,37.01
2023-05-26,UU00040390,48.22
2023-05-26,UU11138597,11.86
2024-02-06,UU10538493,62.37
2024-02-06,UU06726777,10.48
2024-02-06,UU10392979,28.32
2019-11-24,UU03970186,12.69
2019-11-24,UU16506853,251.36
2019-11-24,UU16680543,11.94
2019-11-24,UU09035649,36.64
2019-11-24,UU13357188,13.63
2019-11-24,UU04838021,24.7
2019-11-24,UU15478243,28.21
2019-11-24,UU02043447,10.8
2019-11-24,UU12141299,10.56
2019-11-24,UU09185891,143.26
2019-11-24,UU13924618,7.07
2019-11-24,UU04183025,36.48
2020-08-06,UU10153096,476.11
2020-08-06,UU14602394,7.46
2020-08-06,UU02821576,21.39
2020-08-06,UU08462584,36
2020-08-06,UU05579316,51.62
2020-08-06,UU11845953,16.8
2020-08-06,UU13482104,26.4
2020-08-06,UU12215168,19.34
2020-08-06,UU00724936,23.36
2020-08-06,UU08498460,12.59
2021-04-19,UU08356821,17.34
2021-04-19,UU11556109,96.98
2021-04-19,UU14317485,21.74
2021-04-19,UU12978575,143.2
2021-04-19,UU05910363,236.69
2021-04-19,UU09130888,30.03
2021-04-19,UU07915479,64.72
2021-04-19,UU14892395,33.97
2021-04-19,UU04105703,25.23
2021-12-31,UU16416147,19.97
2021-12-31,UU01466521,37.9
2021-12-31,UU08516807,46.21
2021-12-31,UU01313254,23.31
2022-09-13,UU08520702,49.3
2022-09-13,UU16754078,19.12
2022-09-13,UU03204306,4.98
2022-09-13,UU00601910,111.58
2022-09-13,UU14597548,45.04
2022-09-13,UU08117080,63.6
2022-09-13,UU04107687,174.62
2022-09-13,UU08676536,81.46
2022-09-13,UU03390476,8.34
2022-09-13,UU06964026,7.95
2023-05-27,UU07478890,107.39
2023-05-27,UU02172995,15.95
2024-02-07,UU00945525,122.4
2024-02-07,UU12306287,11.04
2024-02-07,UU07018015,139.04
2024-02-07,UU07422049,114.56
2024-02-07,UU12496311,131.36
2024-02-07,UU09615454,102.9
2019-11-25,UU11128917,36.48
2019-11-25,UU12794424,40.93
2019-11-25,UU15114639,125.92
2019-11-25,UU13121077,125.92
2019-11-25,UU05440444,14.85
2019-11-25,UU07478890,61.15
2019-11-25,UU03202675,12.29
2019-11-25,UU07476694,22.72
2019-11-25,UU10432503,454.32
2019-11-25,UU16276661,176.14
2019-11-25,UU04415249,131.44
2019-11-25,UU03849365,78.48
2020-08-07,UU03227075,17.81
2020-08-07,UU13337444,6.86
2020-08-07,UU06493860,28.24
2020-08-07,UU06317664,33.17
2020-08-07,UU11970508,126.85
2020-08-07,UU06895454,133.12
2020-08-07,UU06153560,5.52
2021-04-20,UU06272913,63.92
2021-04-20,UU14902654,143.2
2021-04-20,UU04514742,28.08
2021-04-20,UU15791551,88.96
2021-04-20,UU08949031,51.92
2021-04-20,UU05586448,14.38
2022-01-01,UU03459285,184.61
2022-01-01,UU00081152,30.03
2022-01-01,UU10944126,126.05
2022-01-01,UU05628225,27.01
2022-09-14,UU04279210,16.29
2022-09-14,UU10517536,21.38
2022-09-14,UU00147259,56.74
2022-09-14,UU10333683,18.48
2022-09-14,UU14157566,138.16
2022-09-14,UU11460360,101.94
2022-09-14,UU00107586,15.23
2022-09-14,UU04548072,29.9
2022-09-14,UU07725890,12.74
2022-09-14,UU05605862,158.43
2022-09-14,UU03029031,174.62
2022-09-14,UU02256664,147.6
2022-09-14,UU10251202,146.24
2022-09-14,UU14756011,13.5
2023-05-28,UU10696997,11.66
2023-05-28,UU08445089,27.62
2023-05-28,UU13494834,72.3
2023-05-28,UU05316691,104.94
2024-02-08,UU14192751,30.53
2024-02-08,UU03663529,34.96
2024-02-08,UU14174682,14.88
2024-02-08,UU15917900,35.33
2024-02-08,UU01802079,21.6
2024-02-08,UU01350275,33.76
2024-02-08,UU00185429,90.93
2019-11-26,UU09482421,12.56
2019-11-26,UU08920616,21.71
2019-11-26,UU04549755,10.93
2019-11-26,UU07876531,18.85
2019-11-26,UU11529153,134.45
2019-11-26,UU09413547,11.01
2019-11-26,UU16562437,65.3
2019-11-26,UU08012795,27.22
2019-11-26,UU08303397,37.09
2019-11-26,UU03616135,125.92
2019-11-26,UU16129814,25.86
2019-11-26,UU02644021,52.14
2019-11-26,UU14261399,147.07
2019-11-26,UU02469627,47.04
2019-11-26,UU05374375,28.8
2019-11-26,UU05851147,5.39
2020-08-08,UU09895630,17.79
2020-08-08,UU03115814,187.09
2020-08-08,UU08348862,11.41
2020-08-08,UU04444872,14.05
2020-08-08,UU15874878,34.62
2020-08-08,UU01187554,14.29
2020-08-08,UU09010926,17.38
2020-08-08,UU00724936,20.58
2020-08-08,UU04130572,60.96
2020-08-08,UU16643150,166.98
2021-04-21,UU08455891,238.83
2021-04-21,UU02217785,909.55
2021-04-21,UU15929094,16.54
2021-04-21,UU04239389,9.39
2021-04-21,UU12521315,21.26
2021-04-21,UU02956550,51.6
2021-04-21,UU14545074,109.44
2021-04-21,UU15977661,28.16
2021-04-21,UU04839325,346.19
2021-04-21,UU09681130,33.9
2021-04-21,UU12427267,75.52
2022-01-02,UU10429250,52.51
2022-01-02,UU01776204,20.38
2022-01-02,UU15244487,133.06
2022-01-02,UU03227075,14.45
2022-09-15,UU12361484,137.1
2022-09-15,UU12218925,21.98
2022-09-15,UU04943892,40.16
2022-09-15,UU10600172,38.4
2022-09-15,UU13615859,115.57
2022-09-15,UU11343672,105.22
2022-09-15,UU13850153,10.34
2022-09-15,UU12894818,55.46
2022-09-15,UU09352876,7.06
2022-09-15,UU07558928,18.5
2022-09-15,UU09228920,11.22
2022-09-15,UU00891896,45.04
2022-09-15,UU15662016,73.3
2023-05-29,UU14174682,41.44
2023-05-29,UU11875870,15.12
2023-05-29,UU10716767,28.88
2023-05-29,UU04231783,61.02
2023-05-29,UU06504853,18.67
2024-02-09,UU11038461,175.36
2024-02-09,UU09562233,37.5
2024-02-09,UU15782839,49.2
2024-02-09,UU14192751,22.48
2024-02-09,UU12229548,32.74
2024-02-09,UU01178127,23.38
2024-02-09,UU16734606,8.32
2019-11-27,UU10226999,13.78
2019-11-27,UU10080657,13.5
2019-11-27,UU12408033,10
2019-11-27,UU14261399,41.86
2019-11-27,UU07711867,62.11
2019-11-27,UU00655575,15.34
2019-11-27,UU10128885,81.9
2019-11-27,UU01602436,27.46
2019-11-27,UU10770785,152.29
2019-11-27,UU12500448,7.47
2019-11-27,UU04838440,19.42
2019-11-27,UU07953981,13.97
2019-11-27,UU09904736,8.94
2019-11-27,UU12141299,35.86
2019-11-27,UU15870979,6.26
2019-11-27,UU09261912,6.21
2019-11-27,UU00887771,7.94
2019-11-27,UU12502753,74.99
2019-11-27,UU04018132,125.92
2019-11-27,UU05146095,5.36
2019-11-27,UU15797531,10.9
2019-11-27,UU15913590,149.7
2020-08-09,UU07299856,34.34
2020-08-09,UU15965314,218.8
2020-08-09,UU00754532,37.3
2020-08-09,UU04886100,96
2020-08-09,UU04665044,11.89
2021-04-22,UU14642962,37.22
2021-04-22,UU06562155,7.54
2021-04-22,UU00197304,189.2
2021-04-22,UU10519796,10.53
2021-04-22,UU02939422,26.16
2021-04-22,UU00068883,6.18
2021-04-22,UU15743233,143.2
2021-04-22,UU14964310,16.96
2021-04-22,UU06568621,245.6
2021-04-22,UU14060151,22.16
2021-04-22,UU04839517,5.82
2022-01-03,UU15368099,59.26
2022-01-03,UU14583632,6.05
2022-01-03,UU11701241,102.5
2022-01-03,UU06760088,38.24
2022-01-03,UU13761571,56.4
2022-01-03,UU11715397,180.9
2022-01-03,UU10459390,19.5
2022-01-03,UU03010568,29.9
2022-01-03,UU08216179,35.97
2022-01-03,UU05714856,7.97
2022-01-03,UU00738205,55.34
2022-01-03,UU05471639,149.92
2022-01-03,UU08516807,80.96
2022-01-03,UU03219223,90.83
2022-01-03,UU14117413,36.48
2022-01-03,UU11310667,13.04
2022-09-16,UU03414072,216.96
2022-09-16,UU08077689,4.29
2022-09-16,UU03564710,16.69
2022-09-16,UU15332773,10.72
2022-09-16,UU07478890,105.7
2022-09-16,UU03029031,63.66
2022-09-16,UU11224537,98.8
2022-09-16,UU08424627,45.04
2022-09-16,UU00218664,694.96
2023-05-30,UU13767453,24.3
2023-05-30,UU13094578,255.04
2024-02-10,UU09828747,92.42
2024-02-10,UU05967336,221.44
2024-02-10,UU14192751,23.97
2024-02-10,UU03800607,50.19
2024-02-10,UU05849633,10.08
2024-02-10,UU08428975,268.72
2024-02-10,UU14952855,61.41
2024-02-10,UU04008850,210.9
2019-11-28,UU12919895,51.06
2019-11-28,UU02821576,10.34
2019-11-28,UU09165956,12.8
2019-11-28,UU04637068,10.88
2019-11-28,UU11640501,40.32
2019-11-28,UU13848593,10.7
2019-11-28,UU12558879,14.13
2019-11-28,UU00021189,18.14
2019-11-28,UU03515515,8.64
2019-11-28,UU07711867,57.41
2019-11-28,UU11129409,219.28
2019-11-28,UU13130677,13.1
2019-11-28,UU01060997,31.65
2019-11-28,UU04348773,59.76
2019-11-28,UU10432503,22.38
2019-11-28,UU02353006,18.9
2019-11-28,UU07932149,49.81
2019-11-28,UU04577931,33.38
2019-11-28,UU09655313,10.05
2019-11-28,UU04040203,104.3
2019-11-28,UU11258945,15.25
2019-11-28,UU06958931,72.11
2019-11-28,UU09619324,48.85
2019-11-28,UU13429775,14.94
2019-11-28,UU09472691,50.96
2019-11-28,UU12486304,8.27
2019-11-28,UU13541401,49.97
2019-11-28,UU03517582,5.98
2019-11-28,UU07065653,96.11
2019-11-28,UU08233355,6.91
2019-11-28,UU07776527,46.75
2019-11-28,UU00218639,9.12
2019-11-28,UU05649706,35.25
2020-08-10,UU09336622,11.04
2020-08-10,UU00741895,141.28
2020-08-10,UU06003503,13.63
2020-08-10,UU01772236,26.4
2020-08-10,UU08592578,8.66
2020-08-10,UU08492887,8.99
2020-08-10,UU00265916,34.06
2020-08-10,UU11291553,116.45
2021-04-23,UU14592631,13.98
2021-04-23,UU14642962,59.2
2021-04-23,UU06826360,122.14
2021-04-23,UU14525834,26.26
2021-04-23,UU13907245,184.64
2021-04-23,UU11555597,98.4
2021-04-23,UU03876767,25.01
2021-04-23,UU10701717,4.96
2021-04-23,UU00014085,18.66
2021-04-23,UU03978364,14.91
2021-04-23,UU15848653,9.25
2021-04-23,UU09131166,24.21
2022-01-04,UU11565410,9.44
2022-01-04,UU14415443,102.5
2022-01-04,UU00514726,37.3
2022-01-04,UU05799822,46.06
2022-01-04,UU16414995,130.08
2022-01-04,UU07354113,36.7
2022-01-04,UU02537103,53.6
2022-01-04,UU06506137,103.06
2022-09-17,UU12056502,24.19
2022-09-17,UU04868168,260.27
2022-09-17,UU09404076,174.62
2022-09-17,UU16286139,45.04
2022-09-17,UU13756220,9.47
2022-09-17,UU07730873,4.46
2022-09-17,UU06033978,10.62
2022-09-17,UU13319452,23.79
2022-09-17,UU03524242,116.24
2022-09-17,UU02242581,19.52
2022-09-17,UU07114326,313.98
2022-09-17,UU05605862,180.94
2023-05-31,UU11579945,14.91
2023-05-31,UU08484768,25.17
2023-05-31,UU10284787,44.27
2023-05-31,UU08497183,16.88
2023-05-31,UU06033978,18.05
2023-05-31,UU15058252,21.79
2023-05-31,UU04315533,45.42
2024-02-11,UU10696997,53.82
2024-02-11,UU02050135,23.5
2024-02-11,UU08445089,33.76
2024-02-11,UU01338827,21.2
2019-11-29,UU02131059,19.31
2019-11-29,UU13359751,6.86
2019-11-29,UU05139267,6.21
2019-11-29,UU08125071,8.05
2019-11-29,UU15872617,6.13
2019-11-29,UU03387913,83.84
2019-11-29,UU03615623,8.82
2019-11-29,UU11872293,59.6
2019-11-29,UU05548223,14.18
2019-11-29,UU09458053,201.73
2019-11-29,UU04857790,23.82
2019-11-29,UU03246304,66.42
2019-11-29,UU11864971,79.52
2019-11-29,UU11216848,41.79
2019-11-29,UU02314705,35.73
2019-11-29,UU16608441,6.75
2019-11-29,UU06771528,13.26
2019-11-29,UU05918136,17.57
2019-11-29,UU10555291,97.68
2019-11-29,UU05134229,7.68
2019-11-29,UU09046103,28.03
2019-11-29,UU02231139,35.07
2019-11-29,UU09620080,28.78
2019-11-29,UU14074672,7.73
2019-11-29,UU08236555,80.42
2019-11-29,UU12738533,16.62
2019-11-29,UU04208649,9.58
2019-11-29,UU05876114,25.06
2019-11-29,UU14777002,79.52
2019-11-29,UU04501055,132.06
2019-11-29,UU10103619,192.64
2019-11-29,UU01605763,11.74
2019-11-29,UU12518839,10.58
2019-11-29,UU05801987,44.13
2019-11-29,UU13008979,10.48
2019-11-29,UU03906548,13.5
2019-11-29,UU15857127,44.66
2019-11-29,UU03641277,15.41
2019-11-29,UU04423862,39.14
2019-11-29,UU09702087,34.21
2019-11-29,UU10980825,55.81
2019-11-29,UU02185590,6.93
2019-11-29,UU14732303,52.8
2019-11-29,UU12993135,28.45
2019-11-29,UU06759367,16.06
2019-11-29,UU07953981,8.62
2019-11-29,UU02359960,19.22
2019-11-29,UU09995715,6.1
2019-11-29,UU05338141,58.29
2019-11-29,UU07426420,10.9
2019-11-29,UU14495004,6.16
2019-11-29,UU13833673,13.18
2019-11-29,UU15107999,20.54
2019-11-29,UU06236569,108.02
2019-11-29,UU12037864,192.94
2019-11-29,UU00071271,25.28
2019-11-29,UU15335220,17.57
2019-11-29,UU06196719,158.69
2019-11-29,UU00775333,11.3
2019-11-29,UU00903778,36.46
2019-11-29,UU13666588,7.36
2019-11-29,UU06720739,73.26
2019-11-29,UU04369026,89.52
2019-11-29,UU02507530,35.14
2019-11-29,UU15607656,13.14
2019-11-29,UU16404611,23.98
2019-11-29,UU04686000,5.94
2019-11-29,UU07840219,14.54
2019-11-29,UU15741445,130.37
2019-11-29,UU10673205,72
2019-11-29,UU13666995,16.96
2019-11-29,UU10324640,135.58
2019-11-29,UU08553558,25.6
2019-11-29,UU12308853,119.17
2019-11-29,UU03769653,45.04
2019-11-29,UU05539343,8.85
2019-11-29,UU01586869,5.49
2019-11-29,UU03613127,95.17
2019-11-29,UU15457637,15.6
2019-11-29,UU09411990,10.98
2019-11-29,UU13348142,14.66
2019-11-29,UU05186679,35.73
2019-11-29,UU00758648,24.69
2019-11-29,UU00959967,12.61
2019-11-29,UU10404769,10.91
2019-11-29,UU05911077,20.66
2019-11-29,UU14005545,10.61
2019-11-29,UU14583632,5.33
2019-11-29,UU01484958,52.08
2019-11-29,UU07621455,23.14
2019-11-29,UU03519810,8.4
2019-11-29,UU07984918,41.02
2019-11-29,UU12821477,14.18
2019-11-29,UU07091318,5.49
2019-11-29,UU11450405,166.53
2019-11-29,UU02059509,24.13
2019-11-29,UU00584400,205.09
2019-11-29,UU05935914,32.05
2019-11-29,UU05180475,8.51
2019-11-29,UU00134247,5.78
2019-11-29,UU11435738,26.59
2019-11-29,UU11470779,61.52
2019-11-29,UU01995826,161.7
2019-11-29,UU06424039,9.65
2019-11-29,UU12558827,19.65
2019-11-29,UU13541401,20.64
2019-11-29,UU11755089,57.94
2019-11-29,UU05338538,9.06
2019-11-29,UU03934855,23.95
2019-11-29,UU15797531,11.62
2019-11-29,UU15797380,15.58
2019-11-29,UU16242097,27.09
2019-11-29,UU15192481,11.92
2019-11-29,UU00787767,27.5
2019-11-29,UU05803971,137.5
2019-11-29,UU03683189,21.31
2019-11-29,UU09033361,5.57
2019-11-29,UU16503605,7.62
2019-11-29,UU10351722,6.05
2019-11-29,UU02434232,156.64
2019-11-29,UU10259583,21.17
2019-11-29,UU02873966,19.04
2019-11-29,UU13852102,6.58
2019-11-29,UU03692725,49.18
2019-11-29,UU11149651,14.67
2019-11-29,UU00643921,12.56
2019-11-29,UU03166661,12.61
2019-11-29,UU10501339,52.83
2019-11-29,UU07979042,35.73
2019-11-29,UU15218297,54.1
2019-11-29,UU08128519,29.04
2019-11-29,UU01749717,28.58
2019-11-29,UU10189156,32.8
2019-11-29,UU03637936,25.66
2019-11-29,UU09075984,37.17
2019-11-29,UU16615622,19.87
2019-11-29,UU13645001,19.9
2019-11-29,UU10081985,81.52
2019-11-29,UU04227840,57.76
2020-08-11,UU11781736,24.54
2020-08-11,UU13899806,12
2020-08-11,UU02760900,10.53
2020-08-11,UU15306978,10.96
2020-08-11,UU00224258,45.62
2020-08-11,UU14562046,30.38
2020-08-11,UU15878336,263.18
2020-08-11,UU11287774,11.04
2020-08-11,UU03115814,43.31
2020-08-11,UU02020506,11.01
2020-08-11,UU07802875,18.66
2020-08-11,UU03536462,21.74
2020-08-11,UU16447758,6.59
2020-08-11,UU13779648,139.6
2021-04-24,UU04707929,90.08
2021-04-24,UU09995771,9.3
2021-04-24,UU00939229,143.2
2021-04-24,UU05014876,14.27
2021-04-24,UU07319059,254.32
2021-04-24,UU02063067,98.4
2021-04-24,UU07156258,34.66
2021-04-24,UU09603816,58.05
2022-01-05,UU15130863,76.32
2022-01-05,UU00813765,71.97
2022-01-05,UU06432795,91.47
2022-01-05,UU11178535,55.2
2022-01-05,UU16167396,29.9
2022-01-05,UU00252909,36.64
2022-01-05,UU12179107,206.13
2022-01-05,UU06559327,6.58
2022-01-05,UU10508349,79.49
2022-01-05,UU00197304,123.76
2022-01-05,UU15289513,203.44
2022-01-05,UU06878432,91.57
2022-09-18,UU10162328,202.16
2022-09-18,UU15750934,120.8
2022-09-18,UU01816001,5.47
2022-09-18,UU02390330,26.26
2022-09-18,UU09593754,138.72
2022-09-18,UU12930706,31.34
2023-06-01,UU04774098,69.28
2023-06-01,UU01127801,106.48
2023-06-01,UU12229548,8.75
2023-06-01,UU00163539,124.32
2024-02-12,UU11190557,23.84
2024-02-12,UU04842357,27.33
2024-02-12,UU11891478,30.69
2024-02-12,UU15917900,35.94
2024-02-12,UU11805005,61.73
2024-02-12,UU13523477,16.14
2024-02-12,UU01799864,133.22
2019-11-30,UU05779890,25.42
2019-11-30,UU16343552,97.23
2019-11-30,UU04195816,70.96
2019-11-30,UU10140501,192.94
2019-11-30,UU08176739,58.1
2019-11-30,UU08147542,19.01
2019-11-30,UU01266981,24.9
2019-11-30,UU04085909,13.97
2019-11-30,UU14469826,117.82
2019-11-30,UU16431381,28.4
2019-11-30,UU14464133,26.88
2019-11-30,UU14584851,14.94
2019-11-30,UU04772545,7.15
2019-11-30,UU06227593,67.41
2019-11-30,UU13226129,11.89
2019-11-30,UU11846789,163.81
2019-11-30,UU09520525,7.33
2019-11-30,UU14625911,123.79
2019-11-30,UU16615465,138.9
2019-11-30,UU12802440,121.23
2019-11-30,UU12437632,8.94
2019-11-30,UU12769637,10.54
2019-11-30,UU14134363,11.34
